genename,F1,F2,F3,F4,F5,F6,F7,S1,S2,S3,S4,S5,S6,S7,Space
gspt2,0,0,0,0,0,0,0,2.455720969,2.440008562,1.309267762,1.435693494,1.498609174,0.848989553,2.379613431,0
dhrs2,0,0,0,0,0,0,0,0.395830446,0.48740571,1.576394973,0,1.207163678,0.368708722,0.409849997,0
rwdd2a,0,0,0,0,0,0,0,0.057290767,0.023912312,0.071420878,0.08593229,0.075943924,0.136511484,0.082819375,0
ptcd3,0,0,0,0,0,0,0,0.922764031,0.898668735,0.650660883,0.54729376,0.831676925,0.48625825,0.462048717,0
pi4k2a,0,0,0,0,0,0,0,2.194117051,0.210453989,0.23908654,0.250402635,0.133443989,0.232392094,0.19312984,0
slc39a7,0,0,0,0,0,0,0,0,0,0.077112447,0.021022654,0.060917095,0,0.099284788,0
hddc2,0,0,0,0,0,0,0,1.571282559,2.005867712,1.930413513,1.569854961,0.734911221,0.960836507,0.863929538,0
glmn,0,0,0,0,0,0,0,0.722621348,0.483063129,0.624920457,0.721588412,0.663019079,0.706332335,0.645412369,0
tgtp2,0,0,0,0,0,0,0,0.046622943,0.05089234,0.068071849,0.08321061,0.027008026,0.037851242,0.040293268,0
plekhf1,0,0,0,0,0,0,0,0.437036782,0.202033915,0.290824094,0.342801432,0.185966754,0.2446393,0.195549816,0
tnfaip8l3,0,0,0,0,0,0,0,1.636797759,0.974084984,1.197950676,1.642303594,0.794469075,0,1.056937888,0
agfg2,0,0,0,0,0,0,0,0.611125157,0.317574519,0.40818309,0.538114797,0.308572472,0.287174913,0.315836146,0
mrpl10,0,0,0,0,0,0,0,0.643970216,0.540126631,0.539892031,0.986192111,0.786378529,0.921250905,0.913541625,0
hs1bp3,0,0,0,0,0,0,0,1.283561505,2.122009381,1.634326605,1.437081838,1.241065659,1.181874416,1.252951192,0
abraxas2,0,0,0,0,0,0,0,2.110853808,2.105415004,2.496889266,2.348403416,1.867385489,1.446039643,1.650239134,0
plbd2,0,0,0,0,0,0,0,1.171576686,2.055349935,2.026192455,1.71951509,1.010659772,1.316096425,1.437227368,0
gtf2f1,0,0,0,0,0,0,0,0.280823231,0,0.119780251,0.041002151,0.020679512,0.017707124,0.168892513,0
ric8a,0,0,0,0,0,0,0,0.85345469,0.691732721,1.018260485,1.184322105,0.943283387,0.867628114,1.096998879,0
pde12,0,0,0,0,0,0,0,0.995983621,1.432179585,1.352413093,1.627960186,0.937763761,1.197953879,1.000619711,0
zc3h15,0,0,0,0,0,0,0,0.259924096,0.339486017,0.251812281,0.227054715,0.456862108,0.473700286,0.321853942,0
ap1s2,0,0,0,0,0,0,0,1.428014663,0.96024991,1.016949958,1.498277308,1.189163113,1.142038195,1.533892166,0
fam98a,0,0,0,0,0,0,0,0.326268274,0.292923287,0.286139023,0.339115171,0.248643719,0,0.327931284,0
smarca4,0,0,0,0,0,0,0,0.505200881,0.60587672,0.351800237,0.420603353,0.648403343,0.624920117,0.463831939,0
prrc2c,0,0,0,0,0,0,0,0.502896163,0.285020568,0.604438469,0.50319859,0.208025168,0.269930345,0.246422047,0
snx16,0,0,0,0,0,0,0,0.426385049,0.217347735,0.259052559,0.203286312,0.302860933,0.395379845,0.235375685,0
gdpgp1,0,0,0,0,0,0,0,0.880105279,1.094942554,1.047596998,0.903854941,1.034650557,0.980330505,0.847637148,0
manf,0,0,0,0,0,0,0,0.635022481,0.650971673,0.814909182,0.755324649,0.609063863,0.638535822,0.841234056,0
ankmy2,0,0,0,0,0,0,0,0.573869301,0.397345668,0.348868073,0.417755977,0.492215351,0.320882956,0.532458713,0
exoc5,0,0,0,0,0,0,0,0.839459248,0.744934578,0.820423239,0.875741068,0.994900292,0.94731632,1.00314047,0
pum2,0,0,0,0,0,0,0,0.188383173,0,0.097978317,0.543796254,0,0.652783821,0.160439965,0
entpd5,0,0,0,0,0,0,0,0.133270754,0.211821302,0.144015047,0.154126946,0.265055633,0.174985384,0.139959418,0
uap1l1,0,0,0,0,0,0,0,3.981818431,3.583376766,3.13891919,3.842132679,3.041219205,3.402802424,3.248182354,0
dhps,0,0,0,0,0,0,0,0.354080863,0.940836387,1.060399529,1.048531358,0.317403693,0.247578179,0.410263256,0
zfyve27,0,0,0,0,0,0,0,0,0.157130538,0.127769019,0.074051537,0.157990892,0,0.230162903,0
arsg,0,0,0,0,0,0,0,3.390332214,4.098583646,0.262103566,1.055716004,0,0.823223474,1.017604986,0
smyd5,0,0,0,0,0,0,0,1.577506648,1.960981166,2.038050638,2.167544147,0.977805854,0.972002437,1.297484557,0
rars2,0,0,0,0,0,0,0,0,0.494132692,0.467795804,0.274885063,0.315771052,0.441206845,0.478470177,0
uevld,0,0,0,0,0,0,0,0.647957037,0.107192605,0.03595668,0,0.125035816,0,0.017834537,0
fhip1b,0,0,0,0,0,0,0,0.364584226,0.355908308,0.369176432,0.385965945,0.758820468,0.629427262,0.491077562,0
ctu2,0,0,0,0,0,0,0,0.142486722,0.11737744,0.249603298,0.165414165,0.091532594,0.066392605,0.042245005,0
ulk3,0,0,0,0,0,0,0,0.215295046,0.137237554,0.136721325,0.121748174,0.118171381,0.16463124,0.206213341,0
pank2,0,0,0,0,0,0,0,0.213773767,0.307472054,0.177255299,0.19207047,0.18732053,0.217174659,0.189955286,0
yrdc,0,0,0,0,0,0,0,0,0.837081083,0.542329664,0.504847373,0.45503074,0.385517734,0.277832087,0
fbxo7,0,0,0,0,0,0,0,2.278392098,1.939963391,1.764839862,2.304002654,2.178047405,2.216932968,2.73831681,0
exoc6,0,0,0,0,0,0,0,0.158454226,0,0.170089364,0.194368959,0.239232044,0.331871609,0.169360931,0
otulin,0,0,0,0,0,0,0,0.321866083,0.983288907,0.471762166,0.0627756,0.291497977,0.142721922,0.209036567,0
ttll12,0,0,0,0,0,0,0,2.01483926,2.744977686,2.437853636,2.685750215,2.28657523,2.207962676,2.346244755,0
wdr41,0,0,0,0,0,0,0,0.62532021,0.52953704,0.517277072,0.56118323,0.370579657,0.276458344,0.600004686,0
ube2z,0,0,0,0,0,0,0,2.028144636,1.058055373,1.587114519,1.942554217,1.369047741,1.522981098,1.739253941,0
mvk,0,0,0,0,0,0,0,0.785142372,0.78787085,0.587615309,0.63475274,1.301221533,1.030876304,1.081443878,0
parva,0,0,0,0,0,0,0,0.619200185,0.435795189,0.60723734,0.605807711,0.456173084,0.46970449,0.487164264,0
frmd8,0,0,0,0,0,0,0,0.41606883,0.533660225,0.506202079,0.357430345,0.691784672,0.583384689,0.426007548,0
zyg11b,0,0,0,0,0,0,0,0.397188012,0.377205901,0.394641752,0.430983954,0.455988279,0.470452697,0.44576969,0
nt5c3b,0,0,0,0,0,0,0,0.817147931,0.708649831,0.809550633,0.850176064,0.615324625,0.512749291,0.681205083,0
hdac6,0,0,0,0,0,0,0,0.884653166,1.354381287,0.844500138,1.001400174,1.020463504,0.993449558,0.977729903,0
lrrc58,0,0,0,0,0,0,0,0.012183454,0.011704879,0.040210526,0.009319667,5.80E-05,7.51E-05,0.011487302,0
rapgef1,0,0,0,0,0,0,0,0.381430733,0.442723792,0.343306784,0.250232445,0.513629875,0.574530443,0.539129128,0
adgrb1,0,0,0,0,0,0,0,1.702233285,1.470423476,2.060444995,1.951240356,1.518471343,1.082583289,1.707208163,0
gfod1,0,0,0,0,0,0,0,1.076800314,1.737569149,1.577401543,1.646816853,1.907425667,1.722456818,1.489293339,0
pitpnm3,0,0,0,0,0,0,0,0,0.328412174,0.311460154,0.18141432,0.33200886,0,0.280217772,0
dennd11,0,0,0,0,0,0,0,4.12396091,1.71562721,4.47446742,3.550037007,2.882749653,3.739956459,3.0927223,0
zswim8,0,0,0,0,0,0,0,0.016975535,0,0.056410028,0.086296939,0.069210409,0.021610186,0.07230091,0
dop1b,0,0,0,0,0,0,0,0.07868979,0.078046965,0.060837208,0.037194238,0.062257107,0.044555853,0.059529701,0
ccdc32,0,0,0,0,0,0,0,0,0.027004575,0.007582718,0,0.035873717,0.00692808,4.86E-05,0
uap1,0,0,0,0,0,0,0,0.174315523,0.41066838,0.36156501,0.5290115,0.436310952,0.555310131,0.562718002,0
cfap418,0,0,0,0,0,0,0,1.103850553,0.572923826,0.700067409,1.003714666,0.832169616,1.260052759,0.83623357,0
tax1bp1,0,0,0,0,0,0,0,0.137752635,0.093778019,0.169970803,0.13503069,0.078949742,0.060971537,0.140079481,0
cog7,0,0,0,0,0,0,0,0.066225472,0.068398094,0.061861604,0.060161376,0.067656249,0.089126957,0.089955015,0
smcr8,0,0,0,0,0,0,0,0.874627575,0.795804897,0.968449373,1.876090116,1.035455774,0.935626975,1.036058447,0
hdgfl2,0,0,0,0,0,0,0,0.166887834,0.152537426,0.132112526,0.11016742,0.21705635,0.098838337,0.08229197,0
prrc1,0,0,0,0,0,0,0,0.566927291,0.598635486,0.546228956,0.517655907,0.618299332,0.664343671,0.685895272,0
iqgap2,0,0,0,0,0,0,0,1.015672678,1.521183055,0.962560947,1.029119611,1.367884846,1.269648799,1.146817006,0
tgfbrap1,0,0,0,0,0,0,0,0.709125543,0.885857999,0.809652015,0.974749784,0.75367465,0.657791982,0.879844344,0
peg3,0,0,0,0,0,0,0,0.890955895,1.237267026,1.092502061,0.897347365,0.875827747,0.967819209,0.889800458,0
klhdc9,0,0,0,0,0,0,0,0.119173789,0.028299871,0,0.060434285,0.014428307,0.026547297,0.075022419,0
ankrd34b,0,0,0,0,0,0,0,0.284043961,0.553418689,0.430683112,0.63647631,0.543204515,0.570008159,0.646220754,0
strada,0,0,0,0,0,0,0,0,0,0.281530459,0.23983852,0.113832097,0,0.136280712,0
fam91a1,0,0,0,0,0,0,0,0.080438627,0.463570601,0.197555269,0.227699721,0.247172883,0.232088794,0.173264531,0
wdr20,0,0,0,0,0,0,0,0.146522685,0.018712293,0.199809648,0.099486007,0.235679739,0.068575028,0.105210874,0
tubal3,0,0,0,0,0,0,0,6.161704789,2.880181612,4.498127308,3.729426292,2.125593095,1.747935762,4.178078123,0
stn1,0,0,0,0,0,0,0,0.204356287,0.437754255,0.592182195,0.607179833,0.382548533,0.474731576,0.255594869,0
custos,0,0,0,0,0,0,0,0.630196343,0.518393639,0.750630129,0.331557377,0,0.519028763,0.480716343,0
ttc9,0,0,0,0,0,0,0,1.103420554,0.85221179,1.212999514,0.688134106,0.593270243,0.633200003,0.794337347,0
afg1l,0,0,0,0,0,0,0,0.440264537,0,0.869639333,0.905399771,1.420643654,1.480663975,0.921010595,0
commd6,0,0,0,0,0,0,0,1.21234527,3.580540423,2.11678257,1.027483186,1.448483747,1.700971044,1.177814451,0
mars2,0,0,0,0,0,0,0,0.253791253,0.643863774,0.507621141,0.605996584,0.490330987,0.562688268,0.509647907,0
sez6l2,0,0,0,0,0,0,0,0.301460382,0.734612543,1.075951322,0.798665091,0.335063079,0.264102483,0.457213211,0
tapt1,0,0,0,0,0,0,0,0.209152897,0.084915451,0.063005344,0.067370828,0.135236586,0.051641692,0.043675144,0
wdr18,0,0,0,0,0,0,0,0.358803577,0.169923268,0.378139705,0.445722588,0.287354796,0.337081628,0.350201322,0
trim67,0,0,0,0,0,0,0,0.939297923,1.374333777,1.254393304,0.980123305,0,1.039749876,0.925793208,0
kctd8,0,0,0,0,0,0,0,0.22535766,0,0.237000259,0.106411905,0.032458645,0.045858522,0.120174553,0
prune2,0,0,0,0,0,0,0,303.010001,490.278662,551.855438,580.9125025,526.5865621,463.8634186,456.9388417,0
tab3,0,0,0,0,0,0,0,0.305780345,0.297032417,0.393719197,0.395467016,0.258939497,0.245513128,0.308514142,0
jakmip3,0,0,0,0,0,0,0,0.048025102,0,0.144727885,0.187571998,0.074354132,0.08515573,0.160858963,0
psd,0,0,0,0,0,0,0,0.688191438,0.383782275,0.407065772,0.58414976,0.414435778,0.484147489,0.492429659,0
vps13a,0,0,0,0,0,0,0,0.310260629,0.486178055,0.431730864,0.448430959,0.624645167,0.503217375,0.704585679,0
vps41,0,0,0,0,0,0,0,0,0.988450387,0.181357708,0,0.533414815,0.582558374,0,0
osbp2,0,0,0,0,0,0,0,0.216291462,0.059453575,0,0.157455127,0.110871339,0.043617026,0.127274489,0
crppa,0,0,0,0,0,0,0,0.542327008,0.687216088,0.467890596,0.457915223,0.915226742,0.650024067,0.699768746,0
ccdc88a,0,0,0,0,0,0,0,0.099817038,0,0.135327044,0.089015551,0.076568295,0,0.057054882,0
fbxw11,0,0,0,0,0,0,0,0.133945006,0.120555062,0.11639627,0.109065906,0.148846601,0.137876031,0.156593026,0
psme4,0,0,0,0,0,0,0,0.180691738,0.22115694,0.134111098,0.167806519,0.232673249,0.188172947,0.175448722,0
tns3,0,0,0,0,0,0,0,0.339462076,0.385395127,0.397143726,0.305893603,0.456258305,0.350555703,0.519944282,0
pfas,0,0,0,0,0,0,0,3.372290531,3.041561324,2.958875903,3.200875289,2.672869362,2.893705375,2.787065294,0
synrg,0,0,0,0,0,0,0,0.727547291,0.42624189,0.483249134,1.04962547,0.644880924,0.908337585,0.705553069,0
tbc1d9b,0,0,0,0,0,0,0,0.578821701,0.51370627,0.656727363,0.718888385,0.619833752,0.662243864,0.826399608,0
cluh,0,0,0,0,0,0,0,1.426440274,1.784894888,1.765869494,1.852517437,1.228496627,1.153004004,1.427079931,0
rpa1,0,0,0,0,0,0,0,0.592939513,0.777063213,0.54691646,0.189124969,0.342275709,0.306360402,0.246942373,0
nacad,0,0,0,0,0,0,0,0.890080207,0.619077472,0.611135125,0.853688095,0.513908814,0.346659232,0.610013252,0
rabl6,0,0,0,0,0,0,0,2.159905242,2.619103306,2.80903704,3.26152716,2.312318754,2.755152831,2.86965929,0
mybpc2,0,0,0,0,0,0,0,0.137305607,0.11470631,1.370207523,0.316776634,0.772047182,0,0.238027044,0
kif1b,0,0,0,0,0,0,0,0.077057112,0,0.000230354,0.159124993,0,1.155914896,0.050059115,0
gm2a,0,0,0,0,0,0,0,0.267750765,0.527270588,0.596567309,0.823163508,0.568925795,0.596795106,0.467914868,0
akt2,0,0,0,0,0,0,0,0.634178176,0.766764467,0.668645415,0.799780814,0.970471691,0.838555977,0.663089528,0
coq8a,0,0,0,0,0,0,0,0.319457576,0,0.538600849,0.355121534,0.398143132,0.360675581,0.29631045,0
pla2g7,0,0,0,0,0,0,0,0.379468736,0.676294011,0.72129291,0.829812635,0.56437472,0.680074368,0.708623838,0
papss1,0,0,0,0,0,0,0,0.818104084,0.8493655,0.838031379,0.702120032,0.78281685,0.631567325,0.593732282,0
ppm1g,0,0,0,0,0,0,0,1.544937104,1.113699199,1.585448544,1.321966437,1.192753812,0.771459401,1.069977075,0
ksr1,0,0,0,0,0,0,0,0.686172148,1.667212895,1.596622754,1.77966576,1.884824788,1.815613733,1.65707132,0
shc3,0,0,0,0,0,0,0,2.94285517,4.758127197,2.697410915,1.641904415,2.310630685,2.074136457,2.095281737,0
gstt2,0,0,0,0,0,0,0,0.29490899,0.124737134,0.289022002,0.658552885,0.227382069,0.631482716,0.493193775,0
bcar1,0,0,0,0,0,0,0,0.42176202,0.386082196,0.494544494,0.695770465,0.70013751,0.668833181,0.535990836,0
fadd,0,0,0,0,0,0,0,0.219803505,0.136463353,0.053110143,0.115615634,0.161687234,0.177423948,0.150871207,0
pafah1b3,0,0,0,0,0,0,0,4.184107639,4.177087866,4.899094171,4.539297694,3.006265771,3.978300478,4.293131626,0
igbp1,0,0,0,0,0,0,0,0.286020128,0.778679033,0.520872783,0.504233377,0.598567941,0.597966847,0.462695155,0
bcap31,0,0,0,0,0,0,0,1.11821724,0,1.259016011,0.513669909,0.005173541,0.571833522,0.002097249,0
smarcd1,0,0,0,0,0,0,0,0.144195509,0.021008823,0.086607775,0.130569934,0.038813575,0.024508191,0.09955072,0
arhgdib,0,0,0,0,0,0,0,0.758533687,0.939660516,0.612871889,0.697616026,0.742634514,0.869708417,0.713346405,0
ifi47,0,0,0,0,0,0,0,0.062288684,0,0.046134946,0.068127621,0.039039402,0.044077383,0.049898315,0
ddx19a,0,0,0,0,0,0,0,0.433850568,0.323205773,0.178979484,0.447196906,0.312104154,0.384156159,0.567377226,0
pdcd4,0,0,0,0,0,0,0,0.565418952,0.582128829,0.614547465,0.596849246,0.580250688,0.626783688,0.632722215,0
prkci,0,0,0,0,0,0,0,0.919640492,0.893460445,0.71133627,0.979137772,1.171972332,1.121863142,1.161893404,0
ppp1r14b,0,0,0,0,0,0,0,0.401555232,0.377792719,0.481466763,0.230637653,0.208257979,0.153523345,0.16345085,0
aldh1a2,0,0,0,0,0,0,0,1.1373043,0.923606108,0.786865121,0.778239817,0.944356936,0.951346183,1.03271176,0
ralbp1,0,0,0,0,0,0,0,0.81599022,0.819964473,0.863239103,0.891433229,0.78669378,0.652121291,0.669523232,0
sos1,0,0,0,0,0,0,0,0.450881664,0.516623238,0.596905202,0.694875122,0.588559701,0.71462558,0.505898381,0
ppp1r13b,0,0,0,0,0,0,0,0.239224574,0.395525797,0.331431704,0.381308616,0.500178213,0.488279594,0.307526443,0
ostf1,0,0,0,0,0,0,0,0.828020381,0.868709154,0.616364853,0.820265942,0.832683373,0.855080303,0.667408844,0
cstb,0,0,0,0,0,0,0,2.423314788,2.008161618,2.370279347,1.283234306,2.393295073,2.311228625,2.205735003,0
zyx,0,0,0,0,0,0,0,0.372810665,0.21201764,0.292249722,0.40082982,0.235937004,0.215874514,0.244621312,0
commd3,0,0,0,0,0,0,0,1.230434879,2.013072855,2.513425883,2.733879699,2.055968333,1.932618159,1.865115978,0
agtpbp1,0,0,0,0,0,0,0,0.158610944,0.146259541,0.108678677,0.121448043,0.290600247,0.111265448,0.161359082,0
omp,0,0,0,0,0,0,0,0.758874888,0.231124413,3.13393388,0,0.371325985,0.225352547,5.876136086,0
sqstm1,0,0,0,0,0,0,0,0.997547246,0.894093571,0.792746017,0.91444298,0.727995797,0.667999163,0.805973751,0
ifit3,0,0,0,0,0,0,0,0.095968317,2.761515768,2.14967827,3.15937139,0,0.402201614,0.584266133,0
fkbp5,0,0,0,0,0,0,0,0.567262896,0.71443711,1.007791899,0.664672057,0.580793576,0.256812695,0.412447992,0
sord,0,0,0,0,0,0,0,3.790923265,3.905223131,4.412471858,3.692409181,2.775676699,2.646024663,2.826419506,0
gstt1,0,0,0,0,0,0,0,2.467150045,2.857187034,2.149461952,2.199014912,2.176556737,1.786576241,1.828278051,0
nqo1,0,0,0,0,0,0,0,1.755841606,1.670284597,1.66718051,1.501684039,0.925737948,1.185738981,1.689261326,0
srm,0,0,0,0,0,0,0,10.32046552,17.38194193,15.45150751,17.17127345,9.991006347,10.2959549,11.44132004,0
crtc1,0,0,0,0,0,0,0,0.939394262,0.748979412,1.202697263,1.392318206,0.620179203,0.692555205,0.758073036,0
rab3ip,0,0,0,0,0,0,0,0.51904038,0.351244923,0.378054043,0.50711062,0.643808259,0.823444169,0.719473403,0
ripor1,0,0,0,0,0,0,0,1.026022075,0.598984631,0.901497683,1.06057386,0.694776541,0.780425329,1.149503186,0
galk2,0,0,0,0,0,0,0,0.699388606,0.635817253,0.549347551,0.67509547,0.637580421,0.675973746,0.684828865,0
prex1,0,0,0,0,0,0,0,0.929177271,1.343770683,1.098124842,1.748656371,1.284458846,1.228998198,1.082114393,0
pnkd,0,0,0,0,0,0,0,1.903706652,8.746730466,10.32673658,2.518548556,3.549782002,3.616743543,3.988633392,0
ehbp1,0,0,0,0,0,0,0,0.335254905,0.31127536,0.337948894,0.472433681,0.370998507,0.537909795,0.503414121,0
ltn1,0,0,0,0,0,0,0,1.05906188,0.801493622,0.870663035,1.217853423,0.933299122,1.860586141,1.597467326,0
ncoa7,0,0,0,0,0,0,0,0.329119005,0.322770104,0.40339259,0.250575168,0.46051652,0.320323626,0.398834982,0
gbf1,0,0,0,0,0,0,0,0.104512633,0.085551054,0.113768804,0.094744673,0.123557117,0.102848596,0.100131187,0
kdsr,0,0,0,0,0,0,0,0.229647365,0.517863386,0.198653453,0.479431476,0.401760385,0.251714092,0.335677084,0
ralgapa1,0,0,0,0,0,0,0,0.374826944,0.651111793,0.656460683,0.594606789,0.778769846,0.778738323,0.759496423,0
mvb12b,0,0,0,0,0,0,0,0.596135246,0.1944456,0.549989683,0.386909633,0.161277775,0.178492143,0.278504721,0
retreg2,0,0,0,0,0,0,0,0,0.148863849,0.134321616,0.129931033,0.100483038,0.109130472,0.120920258,0
npepl1,0,0,0,0,0,0,0,0.876640114,0.709807117,0.690072174,0.810670346,0.615021232,0.703935061,0.697311506,0
bfsp2,0,0,0,0,0,0,0,9.807507575,13.62809898,11.83071259,17.29119787,8.128124684,11.52658213,14.73719053,0
wdr44,0,0,0,0,0,0,0,1.328197276,1.077648345,1.28523793,1.634455756,0.974278647,1.236828145,1.17199775,0
pptc7,0,0,0,0,0,0,0,0.384582219,0.673556609,0.61100428,0.625363879,1.140435547,2.364182563,0.526216156,0
ocrl,0,0,0,0,0,0,0,1.403391634,1.355665276,1.42782889,1.858423608,1.209970373,1.191789653,1.498970062,0
rcbtb1,0,0,0,0,0,0,0,0.352980262,0.211880797,0,0.21038355,0,0.553703859,0.451996177,0
ptpdc1,0,0,0,0,0,0,0,0.202168663,0.219814536,0.253725215,0.320790597,0,0.295922841,0.396192954,0
bckdhb,0,0,0,0,0,0,0,0.741109268,1.454405776,1.028851632,1.157277103,1.129158677,0.808910639,0.838820674,0
abcf1,0,0,0,0,0,0,0,0.314339957,0.432602299,0.736376766,0.386653997,0.382159183,0.433257021,0.385754499,0
clpx,0,0,0,0,0,0,0,1.621022964,1.127970906,1.038916384,1.261555974,1.265223056,2.521987926,1.458054651,0
fkbp15,0,0,0,0,0,0,0,1.296789153,1.338929776,1.462920913,1.506577619,1.523684335,1.28860923,1.292866306,0
oxsr1,0,0,0,0,0,0,0,2.971481259,2.395506209,3.290823529,3.699171105,3.126664729,3.313256961,3.677526082,0
arhgef18,0,0,0,0,0,0,0,0.670174508,0.33917169,0.717393101,0.485650092,0.355384094,0.465051863,0.492640762,0
prmt8,0,0,0,0,0,0,0,0.78704215,0.435530102,0.57099976,0.46243425,0.648294994,0.604166386,0.685185315,0
dennd5a,0,0,0,0,0,0,0,0.207527282,0.121514853,0.244349755,0.19011321,0.251094136,0.089789999,0.150078128,0
prkab2,0,0,0,0,0,0,0,0.402337013,0.621386145,0.470317028,0.546315489,0.506562387,0.498716955,0.511514163,0
gapvd1,0,0,0,0,0,0,0,2.756950417,2.310935546,3.016802262,3.387546324,2.995427896,2.755070182,3.152464166,0
herc4,0,0,0,0,0,0,0,1.607595826,1.308546517,1.491963918,1.322148458,1.684218194,1.280247407,1.548481484,0
ttbk1,0,0,0,0,0,0,0,0.454114254,0.82461552,0.705619167,0.762102503,0.622043753,0.424325159,0.527745565,0
ppp2r5a,0,0,0,0,0,0,0,0.896788971,0.651113413,0.715902121,0.748513179,0.856433447,0.714687122,1.038845881,0
armh3,0,0,0,0,0,0,0,0.371598003,0.313226502,0.328898266,0.30100459,0.389016344,0.373209654,0.364837441,0
ankrd13d,0,0,0,0,0,0,0,1.47698618,1.464509262,1.136332307,1.566553531,1.424636446,1.683321513,1.566021891,0
ppp2r5b,0,0,0,0,0,0,0,1.656710634,1.442042006,1.475158549,1.820876131,1.532201428,1.503173958,1.791853734,0
mon1a,0,0,0,0,0,0,0,0.119339965,0.069622732,0.119831083,0.145381277,0.112520967,0.205698193,0.113763271,0
mindy2,0,0,0,0,0,0,0,0.180759871,0.197306022,0.416110636,0.192017981,0.16992618,0.17692586,0.125711568,0
fbxo42,0,0,0,0,0,0,0,0.433980966,0.393276195,0.316649192,0.449176025,0.33401299,0.368548433,0.383938222,0
sarm1,0,0,0,0,0,0,0,0.588624629,0.733115868,0.917584531,0.857377753,0.933004716,0.663968855,0.720921632,0
naa50,0,0,0,0,0,0,0,1.042063384,1.293122768,1.392642357,1.130573536,1.061670702,0.971881758,0.88552288,0
slc6a7,0,0,0,0,0,0,0,0,1.139560889,1.031552886,0.618442834,0.702537251,0.581775834,0.470575205,0
2700097o09rik,0,0,0,0,0,0,0,0,0.58363445,0.478699145,0.548699615,0.564967842,0,0.560472454,0
nudcd1,0,0,0,0,0,0,0,0.889340816,0.883703057,0.788218808,0.965595008,0.667887947,0.869467772,0.88246253,0
fam120b,0,0,0,0,0,0,0,0.678571761,0.613740745,0.649171738,0.938925349,0.447383755,0,0.347868119,0
ubr2,0,0,0,0,0,0,0,0.21262153,0.173945218,0.223480926,0.174591005,0.133876962,0.103765152,0.153609397,0
tha1,0,0,0,0,0,0,0,0,0.093984421,0.128500801,0.140957139,0.067550409,0,0.109380501,0
tiam2,0,0,0,0,0,0,0,1.158463866,0.391134556,0.500562118,0.67210871,1.173698113,1.065482734,1.329781705,0
ankib1,0,0,0,0,0,0,0,0.731755923,3.994933294,4.138376603,0,0,1.025478899,1.087539852,0
kifbp,0,0,0,0,0,0,0,1.564886472,1.071297267,1.6251757,1.64300415,1.358320941,1.336943093,1.488013769,0
cand2,0,0,0,0,0,0,0,0.117538594,0.072162581,0.09576601,0.147344979,0.090880841,0.126941528,0.122616957,0
acap2,0,0,0,0,0,0,0,1.336834586,0.933657772,1.476478112,1.374603558,1.190665197,0.914803374,1.348599092,0
tmsb10,0,0,0,0,0,0,0,1.087089498,0.309473206,0.749217139,0.704383456,0.356069618,0,0.332604342,0
ube2r2,0,0,0,0,0,0,0,0.742222033,0.421097992,0.609678033,0.795550541,0.508250971,0.555499922,0.693897709,0
mindy1,0,0,0,0,0,0,0,0.268448129,0.294772288,0.498229914,0.30845196,0.19390553,0.142105537,0.28803286,0
msrb2,0,0,0,0,0,0,0,0.499212531,0.951896426,0.752578128,0.777422307,0.726264786,1.005381597,0.962376293,0
fbxo22,0,0,0,0,0,0,0,2.067077912,1.389993503,1.493859861,1.382457721,1.603355307,1.509160506,1.473272098,0
